Easting,Northing,z,SVF_hemi
705459.985,2715370.18,2482.710205,0.515
705459.985,2715370.18,2486.710205,0.733
705459.985,2715370.18,2490.710205,0.839
705459.985,2715370.18,2494.710205,0.87
705459.985,2715370.18,2498.710205,0.887
705464.985,2715370.18,2463.114258,0.031
705464.985,2715370.18,2467.114258,0.061
705464.985,2715370.18,2471.114258,0.117
705464.985,2715370.18,2475.114258,0.218
705464.985,2715370.18,2479.114258,0.367
705464.985,2715370.18,2483.114258,0.564
705464.985,2715370.18,2487.114258,0.753
705464.985,2715370.18,2491.114258,0.841
705464.985,2715370.18,2495.114258,0.868
705464.985,2715370.18,2499.114258,0.885
705469.985,2715370.18,2463.69873,0.033
705469.985,2715370.18,2467.69873,0.064
705469.985,2715370.18,2471.69873,0.125
705469.985,2715370.18,2475.69873,0.239
705469.985,2715370.18,2479.69873,0.393
705469.985,2715370.18,2483.69873,0.582
705469.985,2715370.18,2487.69873,0.761
705469.985,2715370.18,2491.69873,0.839
705469.985,2715370.18,2495.69873,0.864
705469.985,2715370.18,2499.69873,0.882
705474.985,2715370.18,2464.267578,0.047
705474.985,2715370.18,2468.267578,0.081
705474.985,2715370.18,2472.267578,0.145
705474.985,2715370.18,2476.267578,0.25
705474.985,2715370.18,2480.267578,0.393
705474.985,2715370.18,2484.267578,0.577
705474.985,2715370.18,2488.267578,0.752
705474.985,2715370.18,2492.267578,0.831
705474.985,2715370.18,2496.267578,0.858
705474.985,2715370.18,2500.267578,0.877
705479.985,2715370.18,2464.777344,0.06
705479.985,2715370.18,2468.777344,0.097
705479.985,2715370.18,2472.777344,0.156
705479.985,2715370.18,2476.777344,0.247
705479.985,2715370.18,2480.777344,0.372
705479.985,2715370.18,2484.777344,0.551
705479.985,2715370.18,2488.777344,0.727
705479.985,2715370.18,2492.777344,0.823
705479.985,2715370.18,2496.777344,0.851
705479.985,2715370.18,2500.777344,0.872
705484.985,2715370.18,2465.520264,0.045
705484.985,2715370.18,2469.520264,0.076
705484.985,2715370.18,2473.520264,0.128
705484.985,2715370.18,2477.520264,0.203
705484.985,2715370.18,2481.520264,0.315
705484.985,2715370.18,2485.520264,0.483
705484.985,2715370.18,2489.520264,0.693
705484.985,2715370.18,2493.520264,0.812
705484.985,2715370.18,2497.520264,0.845
705484.985,2715370.18,2501.520264,0.867
705489.985,2715370.18,2466.09375,0.029
705489.985,2715370.18,2470.09375,0.052
705489.985,2715370.18,2474.09375,0.09
705489.985,2715370.18,2478.09375,0.144
705489.985,2715370.18,2482.09375,0.237
705489.985,2715370.18,2486.09375,0.405
705489.985,2715370.18,2490.09375,0.632
705489.985,2715370.18,2494.09375,0.794
705489.985,2715370.18,2498.09375,0.835
705489.985,2715370.18,2502.09375,0.861
705494.985,2715370.18,2466.792969,0.024
705494.985,2715370.18,2470.792969,0.039
705494.985,2715370.18,2474.792969,0.064
705494.985,2715370.18,2478.792969,0.106
705494.985,2715370.18,2482.792969,0.195
705494.985,2715370.18,2486.792969,0.363
705494.985,2715370.18,2490.792969,0.585
705494.985,2715370.18,2494.792969,0.77
705494.985,2715370.18,2498.792969,0.827
705494.985,2715370.18,2502.792969,0.855
705399.985,2715375.18,2458.405029,0.078
705399.985,2715375.18,2462.405029,0.142
705399.985,2715375.18,2466.405029,0.245
705399.985,2715375.18,2470.405029,0.391
705399.985,2715375.18,2474.405029,0.571
705399.985,2715375.18,2478.405029,0.755
705399.985,2715375.18,2482.405029,0.871
705399.985,2715375.18,2486.405029,0.907
705399.985,2715375.18,2490.405029,0.919
705399.985,2715375.18,2494.405029,0.927
705404.985,2715375.18,2458.73291,0.078
705404.985,2715375.18,2462.73291,0.14
705404.985,2715375.18,2466.73291,0.237
705404.985,2715375.18,2470.73291,0.372
705404.985,2715375.18,2474.73291,0.544
705404.985,2715375.18,2478.73291,0.738
705404.985,2715375.18,2482.73291,0.865
705404.985,2715375.18,2486.73291,0.904
705404.985,2715375.18,2490.73291,0.917
705404.985,2715375.18,2494.73291,0.925
705409.985,2715375.18,2459.36377,0.067
705409.985,2715375.18,2463.36377,0.12
705409.985,2715375.18,2467.36377,0.207
705409.985,2715375.18,2471.36377,0.325
705409.985,2715375.18,2475.36377,0.484
705409.985,2715375.18,2479.36377,0.689
705409.985,2715375.18,2483.36377,0.847
705409.985,2715375.18,2487.36377,0.9
705409.985,2715375.18,2491.36377,0.914
705409.985,2715375.18,2495.36377,0.922
705414.985,2715375.18,2459.303467,0.056
705414.985,2715375.18,2463.303467,0.099
705414.985,2715375.18,2467.303467,0.171
705414.985,2715375.18,2471.303467,0.285
705414.985,2715375.18,2475.303467,0.444
705414.985,2715375.18,2479.303467,0.657
705414.985,2715375.18,2483.303467,0.828
705414.985,2715375.18,2487.303467,0.896
705414.985,2715375.18,2491.303467,0.912
705414.985,2715375.18,2495.303467,0.921
705419.985,2715375.18,2459.979004,0.044
705419.985,2715375.18,2463.979004,0.077
705419.985,2715375.18,2467.979004,0.144
705419.985,2715375.18,2471.979004,0.254
705419.985,2715375.18,2475.979004,0.419
705419.985,2715375.18,2479.979004,0.634
705419.985,2715375.18,2483.979004,0.809
705419.985,2715375.18,2487.979004,0.888
705419.985,2715375.18,2491.979004,0.909
705419.985,2715375.18,2495.979004,0.918
705424.985,2715375.18,2459.985352,0.034
705424.985,2715375.18,2463.985352,0.062
705424.985,2715375.18,2467.985352,0.122
705424.985,2715375.18,2471.985352,0.23
705424.985,2715375.18,2475.985352,0.401
705424.985,2715375.18,2479.985352,0.626
705424.985,2715375.18,2483.985352,0.802
705424.985,2715375.18,2487.985352,0.883
705424.985,2715375.18,2491.985352,0.905
705424.985,2715375.18,2495.985352,0.915
705429.985,2715375.18,2460.226074,0.028
705429.985,2715375.18,2464.226074,0.055
705429.985,2715375.18,2468.226074,0.111
705429.985,2715375.18,2472.226074,0.217
705429.985,2715375.18,2476.226074,0.396
705429.985,2715375.18,2480.226074,0.629
705429.985,2715375.18,2484.226074,0.805
705429.985,2715375.18,2488.226074,0.879
705429.985,2715375.18,2492.226074,0.901
705429.985,2715375.18,2496.226074,0.912
705434.985,2715375.18,2459.738281,0.02
705434.985,2715375.18,2463.738281,0.043
705434.985,2715375.18,2467.738281,0.093
705434.985,2715375.18,2471.738281,0.184
705434.985,2715375.18,2475.738281,0.342
705434.985,2715375.18,2479.738281,0.566
705434.985,2715375.18,2483.738281,0.775
705434.985,2715375.18,2487.738281,0.863
705434.985,2715375.18,2491.738281,0.893
705434.985,2715375.18,2495.738281,0.906
705439.985,2715375.18,2461.126709,0.021
705439.985,2715375.18,2465.126709,0.045
705439.985,2715375.18,2469.126709,0.095
705439.985,2715375.18,2473.126709,0.19
705439.985,2715375.18,2477.126709,0.352
705439.985,2715375.18,2481.126709,0.58
705439.985,2715375.18,2485.126709,0.788
705439.985,2715375.18,2489.126709,0.865
705439.985,2715375.18,2493.126709,0.892
705439.985,2715375.18,2497.126709,0.905
705444.985,2715375.18,2461.179688,0.022
705444.985,2715375.18,2465.179688,0.041
705444.985,2715375.18,2469.179688,0.086
705444.985,2715375.18,2473.179688,0.173
705444.985,2715375.18,2477.179688,0.333
705444.985,2715375.18,2481.179688,0.568
705444.985,2715375.18,2485.179688,0.783
705444.985,2715375.18,2489.179688,0.862
705444.985,2715375.18,2493.179688,0.889
705444.985,2715375.18,2497.179688,0.901
705449.985,2715375.18,2462.41748,0.026
705449.985,2715375.18,2466.41748,0.045
705449.985,2715375.18,2470.41748,0.087
705449.985,2715375.18,2474.41748,0.17
705449.985,2715375.18,2478.41748,0.321
705449.985,2715375.18,2482.41748,0.564
705449.985,2715375.18,2486.41748,0.783
705449.985,2715375.18,2490.41748,0.859
705449.985,2715375.18,2494.41748,0.885
705449.985,2715375.18,2498.41748,0.899
705454.985,2715375.18,2461.613037,0.028
705454.985,2715375.18,2465.613037,0.046
705454.985,2715375.18,2469.613037,0.082
705454.985,2715375.18,2473.613037,0.149
705454.985,2715375.18,2477.613037,0.278
705454.985,2715375.18,2481.613037,0.494
705454.985,2715375.18,2485.613037,0.739
705454.985,2715375.18,2489.613037,0.842
705454.985,2715375.18,2493.613037,0.876
705454.985,2715375.18,2497.613037,0.892
705459.985,2715375.18,2460.956543,0.028
705459.985,2715375.18,2464.956543,0.046
705459.985,2715375.18,2468.956543,0.08
705459.985,2715375.18,2472.956543,0.146
705459.985,2715375.18,2476.956543,0.265
705459.985,2715375.18,2480.956543,0.467
705459.985,2715375.18,2484.956543,0.705
705459.985,2715375.18,2488.956543,0.829
705459.985,2715375.18,2492.956543,0.867
705459.985,2715375.18,2496.956543,0.885
705464.985,2715375.18,2461.402344,0.028
705464.985,2715375.18,2465.402344,0.047
705464.985,2715375.18,2469.402344,0.082
705464.985,2715375.18,2473.402344,0.158
705464.985,2715375.18,2477.402344,0.282
705464.985,2715375.18,2481.402344,0.47
705464.985,2715375.18,2485.402344,0.691
705464.985,2715375.18,2489.402344,0.825
705464.985,2715375.18,2493.402344,0.861
705464.985,2715375.18,2497.402344,0.88
705469.985,2715375.18,2462.399414,0.027
705469.985,2715375.18,2466.399414,0.05
705469.985,2715375.18,2470.399414,0.096
705469.985,2715375.18,2474.399414,0.184
705469.985,2715375.18,2478.399414,0.32
705469.985,2715375.18,2482.399414,0.511
705469.985,2715375.18,2486.399414,0.717
705469.985,2715375.18,2490.399414,0.828
705469.985,2715375.18,2494.399414,0.858
705469.985,2715375.18,2498.399414,0.878
705474.985,2715375.18,2463.770996,0.038
705474.985,2715375.18,2467.770996,0.065
705474.985,2715375.18,2471.770996,0.119
705474.985,2715375.18,2475.770996,0.207
705474.985,2715375.18,2479.770996,0.34
705474.985,2715375.18,2483.770996,0.533
705474.985,2715375.18,2487.770996,0.724
705474.985,2715375.18,2491.770996,0.824
705474.985,2715375.18,2495.770996,0.854
705474.985,2715375.18,2499.770996,0.874
705479.985,2715375.18,2464.302734,0.048
705479.985,2715375.18,2468.302734,0.078
705479.985,2715375.18,2472.302734,0.126
705479.985,2715375.18,2476.302734,0.202
705479.985,2715375.18,2480.302734,0.316
705479.985,2715375.18,2484.302734,0.488
705479.985,2715375.18,2488.302734,0.68
705479.985,2715375.18,2492.302734,0.809
705479.985,2715375.18,2496.302734,0.844
705479.985,2715375.18,2500.302734,0.867
705484.985,2715375.18,2464.636963,0.041
705484.985,2715375.18,2468.636963,0.071
705484.985,2715375.18,2472.636963,0.118
705484.985,2715375.18,2476.636963,0.181
705484.985,2715375.18,2480.636963,0.281
705484.985,2715375.18,2484.636963,0.439
705484.985,2715375.18,2488.636963,0.647
705484.985,2715375.18,2492.636963,0.801
705484.985,2715375.18,2496.636963,0.839
705484.985,2715375.18,2500.636963,0.863
705489.985,2715375.18,2464.980957,0.031
705489.985,2715375.18,2468.980957,0.05
705489.985,2715375.18,2472.980957,0.081
705489.985,2715375.18,2476.980957,0.129
705489.985,2715375.18,2480.980957,0.214
705489.985,2715375.18,2484.980957,0.356
705489.985,2715375.18,2488.980957,0.573
705489.985,2715375.18,2492.980957,0.776
705489.985,2715375.18,2496.980957,0.829
705489.985,2715375.18,2500.980957,0.856
705494.985,2715375.18,2466.266357,0.026
705494.985,2715375.18,2470.266357,0.041
705494.985,2715375.18,2474.266357,0.063
705494.985,2715375.18,2478.266357,0.101
705494.985,2715375.18,2482.266357,0.182
705494.985,2715375.18,2486.266357,0.328
705494.985,2715375.18,2490.266357,0.549
705494.985,2715375.18,2494.266357,0.761
705494.985,2715375.18,2498.266357,0.823
705494.985,2715375.18,2502.266357,0.851
705399.985,2715380.18,2458.524658,0.081
705399.985,2715380.18,2462.524658,0.147
705399.985,2715380.18,2466.524658,0.252
705399.985,2715380.18,2470.524658,0.416
705399.985,2715380.18,2474.524658,0.611
705399.985,2715380.18,2478.524658,0.772
705399.985,2715380.18,2482.524658,0.873
705399.985,2715380.18,2486.524658,0.906
705399.985,2715380.18,2490.524658,0.918
705399.985,2715380.18,2494.524658,0.926
705404.985,2715380.18,2458.246826,0.084
705404.985,2715380.18,2462.246826,0.152
705404.985,2715380.18,2466.246826,0.257
705404.985,2715380.18,2470.246826,0.41
705404.985,2715380.18,2474.246826,0.591
705404.985,2715380.18,2478.246826,0.756
705404.985,2715380.18,2482.246826,0.867
705404.985,2715380.18,2486.246826,0.904
705404.985,2715380.18,2490.246826,0.916
705404.985,2715380.18,2494.246826,0.925
705409.985,2715380.18,2458.775635,0.08
705409.985,2715380.18,2462.775635,0.138
705409.985,2715380.18,2466.775635,0.234
705409.985,2715380.18,2470.775635,0.369
705409.985,2715380.18,2474.775635,0.539
705409.985,2715380.18,2478.775635,0.715
705409.985,2715380.18,2482.775635,0.85
705409.985,2715380.18,2486.775635,0.9
705409.985,2715380.18,2490.775635,0.913
705409.985,2715380.18,2494.775635,0.922
705414.985,2715380.18,2459.008301,0.069
705414.985,2715380.18,2463.008301,0.12
705414.985,2715380.18,2467.008301,0.206
705414.985,2715380.18,2471.008301,0.338
705414.985,2715380.18,2475.008301,0.506
705414.985,2715380.18,2479.008301,0.69
705414.985,2715380.18,2483.008301,0.835
705414.985,2715380.18,2487.008301,0.896
705414.985,2715380.18,2491.008301,0.911
705414.985,2715380.18,2495.008301,0.92
705419.985,2715380.18,2459.927002,0.051
705419.985,2715380.18,2463.927002,0.091
705419.985,2715380.18,2467.927002,0.164
705419.985,2715380.18,2471.927002,0.29
705419.985,2715380.18,2475.927002,0.462
705419.985,2715380.18,2479.927002,0.659
705419.985,2715380.18,2483.927002,0.815
705419.985,2715380.18,2487.927002,0.886
705419.985,2715380.18,2491.927002,0.907
705419.985,2715380.18,2495.927002,0.917
705424.985,2715380.18,2459.914551,0.037
705424.985,2715380.18,2463.914551,0.067
705424.985,2715380.18,2467.914551,0.132
705424.985,2715380.18,2471.914551,0.251
705424.985,2715380.18,2475.914551,0.424
705424.985,2715380.18,2479.914551,0.639
705424.985,2715380.18,2483.914551,0.804
705424.985,2715380.18,2487.914551,0.881
705424.985,2715380.18,2491.914551,0.904
705424.985,2715380.18,2495.914551,0.914
705429.985,2715380.18,2460.157471,0.031
705429.985,2715380.18,2464.157471,0.058
705429.985,2715380.18,2468.157471,0.116
705429.985,2715380.18,2472.157471,0.227
705429.985,2715380.18,2476.157471,0.396
705429.985,2715380.18,2480.157471,0.621
705429.985,2715380.18,2484.157471,0.797
705429.985,2715380.18,2488.157471,0.874
705429.985,2715380.18,2492.157471,0.899
705429.985,2715380.18,2496.157471,0.911
705434.985,2715380.18,2458.863525,0.026
705434.985,2715380.18,2462.863525,0.051
705434.985,2715380.18,2466.863525,0.103
705434.985,2715380.18,2470.863525,0.204
705434.985,2715380.18,2474.863525,0.362
705434.985,2715380.18,2478.863525,0.58
705434.985,2715380.18,2482.863525,0.777
705434.985,2715380.18,2486.863525,0.862
705434.985,2715380.18,2490.863525,0.893
705434.985,2715380.18,2494.863525,0.906
705439.985,2715380.18,2460.060303,0.02
705439.985,2715380.18,2464.060303,0.042
705439.985,2715380.18,2468.060303,0.085
705439.985,2715380.18,2472.060303,0.167
705439.985,2715380.18,2476.060303,0.309
705439.985,2715380.18,2480.060303,0.518
705439.985,2715380.18,2484.060303,0.738
705439.985,2715380.18,2488.060303,0.846
705439.985,2715380.18,2492.060303,0.884
705439.985,2715380.18,2496.060303,0.9
705444.985,2715380.18,2459.993408,0.019
705444.985,2715380.18,2463.993408,0.038
705444.985,2715380.18,2467.993408,0.073
705444.985,2715380.18,2471.993408,0.147
705444.985,2715380.18,2475.993408,0.284
705444.985,2715380.18,2479.993408,0.496
705444.985,2715380.18,2483.993408,0.734
705444.985,2715380.18,2487.993408,0.842
705444.985,2715380.18,2491.993408,0.881
705444.985,2715380.18,2495.993408,0.896
705449.985,2715380.18,2460.385254,0.023
705449.985,2715380.18,2464.385254,0.038
705449.985,2715380.18,2468.385254,0.071
705449.985,2715380.18,2472.385254,0.144
705449.985,2715380.18,2476.385254,0.283
705449.985,2715380.18,2480.385254,0.504
705449.985,2715380.18,2484.385254,0.746
705449.985,2715380.18,2488.385254,0.844
705449.985,2715380.18,2492.385254,0.88
705449.985,2715380.18,2496.385254,0.895
705454.985,2715380.18,2462.063965,0.023
705454.985,2715380.18,2466.063965,0.039
705454.985,2715380.18,2470.063965,0.073
705454.985,2715380.18,2474.063965,0.143
705454.985,2715380.18,2478.063965,0.281
705454.985,2715380.18,2482.063965,0.513
705454.985,2715380.18,2486.063965,0.748
705454.985,2715380.18,2490.063965,0.842
705454.985,2715380.18,2494.063965,0.877
705454.985,2715380.18,2498.063965,0.893
705459.985,2715380.18,2462.909668,0.025
705459.985,2715380.18,2466.909668,0.041
705459.985,2715380.18,2470.909668,0.072
705459.985,2715380.18,2474.909668,0.142
705459.985,2715380.18,2478.909668,0.284
705459.985,2715380.18,2482.909668,0.511
705459.985,2715380.18,2486.909668,0.746
705459.985,2715380.18,2490.909668,0.841
705459.985,2715380.18,2494.909668,0.872
705459.985,2715380.18,2498.909668,0.889
705464.985,2715380.18,2462.340088,0.023
705464.985,2715380.18,2466.340088,0.039
705464.985,2715380.18,2470.340088,0.074
705464.985,2715380.18,2474.340088,0.142
705464.985,2715380.18,2478.340088,0.268
705464.985,2715380.18,2482.340088,0.474
705464.985,2715380.18,2486.340088,0.713
705464.985,2715380.18,2490.340088,0.83
705464.985,2715380.18,2494.340088,0.863
705464.985,2715380.18,2498.340088,0.882
705469.985,2715380.18,2462.18457,0.021
705469.985,2715380.18,2466.18457,0.038
705469.985,2715380.18,2470.18457,0.073
705469.985,2715380.18,2474.18457,0.143
705469.985,2715380.18,2478.18457,0.263
705469.985,2715380.18,2482.18457,0.458
705469.985,2715380.18,2486.18457,0.689
705469.985,2715380.18,2490.18457,0.819
705469.985,2715380.18,2494.18457,0.855
705469.985,2715380.18,2498.18457,0.876
705474.985,2715380.18,2462.80542,0.026
705474.985,2715380.18,2466.80542,0.046
705474.985,2715380.18,2470.80542,0.081
705474.985,2715380.18,2474.80542,0.145
705474.985,2715380.18,2478.80542,0.265
705474.985,2715380.18,2482.80542,0.452
705474.985,2715380.18,2486.80542,0.675
705474.985,2715380.18,2490.80542,0.808
705474.985,2715380.18,2494.80542,0.848
705474.985,2715380.18,2498.80542,0.871
705479.985,2715380.18,2463.836426,0.037
705479.985,2715380.18,2467.836426,0.06
705479.985,2715380.18,2471.836426,0.097
705479.985,2715380.18,2475.836426,0.16
705479.985,2715380.18,2479.836426,0.275
705479.985,2715380.18,2483.836426,0.454
705479.985,2715380.18,2487.836426,0.663
705479.985,2715380.18,2491.836426,0.805
705479.985,2715380.18,2495.836426,0.845
705479.985,2715380.18,2499.836426,0.868
705484.985,2715380.18,2464.800781,0.032
705484.985,2715380.18,2468.800781,0.055
705484.985,2715380.18,2472.800781,0.085
705484.985,2715380.18,2476.800781,0.138
705484.985,2715380.18,2480.800781,0.24
705484.985,2715380.18,2484.800781,0.399
705484.985,2715380.18,2488.800781,0.61
705484.985,2715380.18,2492.800781,0.788
705484.985,2715380.18,2496.800781,0.838
705484.985,2715380.18,2500.800781,0.862
705489.985,2715380.18,2465.904785,0.025
705489.985,2715380.18,2469.904785,0.041
705489.985,2715380.18,2473.904785,0.065
705489.985,2715380.18,2477.904785,0.106
705489.985,2715380.18,2481.904785,0.195
705489.985,2715380.18,2485.904785,0.342
705489.985,2715380.18,2489.904785,0.558
705489.985,2715380.18,2493.904785,0.769
705489.985,2715380.18,2497.904785,0.831
705489.985,2715380.18,2501.904785,0.856
705494.985,2715380.18,2466.013916,0.021
705494.985,2715380.18,2470.013916,0.033
705494.985,2715380.18,2474.013916,0.05
705494.985,2715380.18,2478.013916,0.088
705494.985,2715380.18,2482.013916,0.163
705494.985,2715380.18,2486.013916,0.311
705494.985,2715380.18,2490.013916,0.525
705494.985,2715380.18,2494.013916,0.744
705494.985,2715380.18,2498.013916,0.822
705494.985,2715380.18,2502.013916,0.85
705399.985,2715385.18,2457.233887,0.061
705399.985,2715385.18,2461.233887,0.121
705399.985,2715385.18,2465.233887,0.228
705399.985,2715385.18,2469.233887,0.397
705399.985,2715385.18,2473.233887,0.605
705399.985,2715385.18,2477.233887,0.777
705399.985,2715385.18,2481.233887,0.875
705399.985,2715385.18,2485.233887,0.906
705399.985,2715385.18,2489.233887,0.918
705399.985,2715385.18,2493.233887,0.926
705404.985,2715385.18,2457.567139,0.066
705404.985,2715385.18,2461.567139,0.125
705404.985,2715385.18,2465.567139,0.229
705404.985,2715385.18,2469.567139,0.385
705404.985,2715385.18,2473.567139,0.588
705404.985,2715385.18,2477.567139,0.758
705404.985,2715385.18,2481.567139,0.864
705404.985,2715385.18,2485.567139,0.902
705404.985,2715385.18,2489.567139,0.915
705404.985,2715385.18,2493.567139,0.924
705409.985,2715385.18,2457.983887,0.062
705409.985,2715385.18,2461.983887,0.117
705409.985,2715385.18,2465.983887,0.209
705409.985,2715385.18,2469.983887,0.354
705409.985,2715385.18,2473.983887,0.534
705409.985,2715385.18,2477.983887,0.713
705409.985,2715385.18,2481.983887,0.839
705409.985,2715385.18,2485.983887,0.895
705409.985,2715385.18,2489.983887,0.91
705409.985,2715385.18,2493.983887,0.92
705414.985,2715385.18,2458.573975,0.057
705414.985,2715385.18,2462.573975,0.107
705414.985,2715385.18,2466.573975,0.195
705414.985,2715385.18,2470.573975,0.333
705414.985,2715385.18,2474.573975,0.515
705414.985,2715385.18,2478.573975,0.694
705414.985,2715385.18,2482.573975,0.826
705414.985,2715385.18,2486.573975,0.887
705414.985,2715385.18,2490.573975,0.908
705414.985,2715385.18,2494.573975,0.918
705419.985,2715385.18,2459.182861,0.041
705419.985,2715385.18,2463.182861,0.079
705419.985,2715385.18,2467.182861,0.148
705419.985,2715385.18,2471.182861,0.275
705419.985,2715385.18,2475.182861,0.461
705419.985,2715385.18,2479.182861,0.663
705419.985,2715385.18,2483.182861,0.807
705419.985,2715385.18,2487.182861,0.877
705419.985,2715385.18,2491.182861,0.905
705419.985,2715385.18,2495.182861,0.915
705424.985,2715385.18,2458.66748,0.027
705424.985,2715385.18,2462.66748,0.056
705424.985,2715385.18,2466.66748,0.111
705424.985,2715385.18,2470.66748,0.219
705424.985,2715385.18,2474.66748,0.391
705424.985,2715385.18,2478.66748,0.615
705424.985,2715385.18,2482.66748,0.787
705424.985,2715385.18,2486.66748,0.866
705424.985,2715385.18,2490.66748,0.9
705424.985,2715385.18,2494.66748,0.911
705429.985,2715385.18,2458.652832,0.024
705429.985,2715385.18,2462.652832,0.046
705429.985,2715385.18,2466.652832,0.094
705429.985,2715385.18,2470.652832,0.186
705429.985,2715385.18,2474.652832,0.337
705429.985,2715385.18,2478.652832,0.554
705429.985,2715385.18,2482.652832,0.76
705429.985,2715385.18,2486.652832,0.852
705429.985,2715385.18,2490.652832,0.892
705429.985,2715385.18,2494.652832,0.906
705434.985,2715385.18,2458.8479,0.026
705434.985,2715385.18,2462.8479,0.05
705434.985,2715385.18,2466.8479,0.1
705434.985,2715385.18,2470.8479,0.192
705434.985,2715385.18,2474.8479,0.343
705434.985,2715385.18,2478.8479,0.552
705434.985,2715385.18,2482.8479,0.754
705434.985,2715385.18,2486.8479,0.85
705434.985,2715385.18,2490.8479,0.888
705434.985,2715385.18,2494.8479,0.903
705439.985,2715385.18,2460.70752,0.029
705439.985,2715385.18,2464.70752,0.057
705439.985,2715385.18,2468.70752,0.108
705439.985,2715385.18,2472.70752,0.212
705439.985,2715385.18,2476.70752,0.387
705439.985,2715385.18,2480.70752,0.606
705439.985,2715385.18,2484.70752,0.785
705439.985,2715385.18,2488.70752,0.86
705439.985,2715385.18,2492.70752,0.89
705439.985,2715385.18,2496.70752,0.902
705444.985,2715385.18,2461.600586,0.024
705444.985,2715385.18,2465.600586,0.046
705444.985,2715385.18,2469.600586,0.092
705444.985,2715385.18,2473.600586,0.184
705444.985,2715385.18,2477.600586,0.351
705444.985,2715385.18,2481.600586,0.575
705444.985,2715385.18,2485.600586,0.779
705444.985,2715385.18,2489.600586,0.856
705444.985,2715385.18,2493.600586,0.886
705444.985,2715385.18,2497.600586,0.899
705449.985,2715385.18,2463.171387,0.025
705449.985,2715385.18,2467.171387,0.044
705449.985,2715385.18,2471.171387,0.095
705449.985,2715385.18,2475.171387,0.204
705449.985,2715385.18,2479.171387,0.385
705449.985,2715385.18,2483.171387,0.625
705449.985,2715385.18,2487.171387,0.807
705449.985,2715385.18,2491.171387,0.866
705449.985,2715385.18,2495.171387,0.888
705449.985,2715385.18,2499.171387,0.9
705454.985,2715385.18,2464.456787,0.023
705454.985,2715385.18,2468.456787,0.041
705454.985,2715385.18,2472.456787,0.096
705454.985,2715385.18,2476.456787,0.209
705454.985,2715385.18,2480.456787,0.404
705454.985,2715385.18,2484.456787,0.659
705454.985,2715385.18,2488.456787,0.816
705454.985,2715385.18,2492.456787,0.868
705454.985,2715385.18,2496.456787,0.887
705454.985,2715385.18,2500.456787,0.9
705459.985,2715385.18,2464.618408,0.019
705459.985,2715385.18,2468.618408,0.036
705459.985,2715385.18,2472.618408,0.082
705459.985,2715385.18,2476.618408,0.182
705459.985,2715385.18,2480.618408,0.361
705459.985,2715385.18,2484.618408,0.622
705459.985,2715385.18,2488.618408,0.801
705459.985,2715385.18,2492.618408,0.859
705459.985,2715385.18,2496.618408,0.881
705459.985,2715385.18,2500.618408,0.895
705464.985,2715385.18,2465.119385,0.017
705464.985,2715385.18,2469.119385,0.031
705464.985,2715385.18,2473.119385,0.066
705464.985,2715385.18,2477.119385,0.14
705464.985,2715385.18,2481.119385,0.287
705464.985,2715385.18,2485.119385,0.521
705464.985,2715385.18,2489.119385,0.757
705464.985,2715385.18,2493.119385,0.842
705464.985,2715385.18,2497.119385,0.868
705464.985,2715385.18,2501.119385,0.886
705469.985,2715385.18,2464.067383,0.017
705469.985,2715385.18,2468.067383,0.032
705469.985,2715385.18,2472.067383,0.068
705469.985,2715385.18,2476.067383,0.142
705469.985,2715385.18,2480.067383,0.283
705469.985,2715385.18,2484.067383,0.502
705469.985,2715385.18,2488.067383,0.735
705469.985,2715385.18,2492.067383,0.834
705469.985,2715385.18,2496.067383,0.862
705469.985,2715385.18,2500.067383,0.881
705474.985,2715385.18,2464.916016,0.021
705474.985,2715385.18,2468.916016,0.036
705474.985,2715385.18,2472.916016,0.069
705474.985,2715385.18,2476.916016,0.138
705474.985,2715385.18,2480.916016,0.268
705474.985,2715385.18,2484.916016,0.472
705474.985,2715385.18,2488.916016,0.706
705474.985,2715385.18,2492.916016,0.821
705474.985,2715385.18,2496.916016,0.856
705474.985,2715385.18,2500.916016,0.876
705479.985,2715385.18,2465.74292,0.028
705479.985,2715385.18,2469.74292,0.043
705479.985,2715385.18,2473.74292,0.073
705479.985,2715385.18,2477.74292,0.137
705479.985,2715385.18,2481.74292,0.261
705479.985,2715385.18,2485.74292,0.45
705479.985,2715385.18,2489.74292,0.677
705479.985,2715385.18,2493.74292,0.814
705479.985,2715385.18,2497.74292,0.853
705479.985,2715385.18,2501.74292,0.872
705484.985,2715385.18,2466.780029,0.025
705484.985,2715385.18,2470.780029,0.04
705484.985,2715385.18,2474.780029,0.067
705484.985,2715385.18,2478.780029,0.125
705484.985,2715385.18,2482.780029,0.237
705484.985,2715385.18,2486.780029,0.404
705484.985,2715385.18,2490.780029,0.631
705484.985,2715385.18,2494.780029,0.802
705484.985,2715385.18,2498.780029,0.847
705484.985,2715385.18,2502.780029,0.868
705489.985,2715385.18,2467.391357,0.022
705489.985,2715385.18,2471.391357,0.034
705489.985,2715385.18,2475.391357,0.055
705489.985,2715385.18,2479.391357,0.106
705489.985,2715385.18,2483.391357,0.213
705489.985,2715385.18,2487.391357,0.375
705489.985,2715385.18,2491.391357,0.607
705489.985,2715385.18,2495.391357,0.792
705489.985,2715385.18,2499.391357,0.842
705489.985,2715385.18,2503.391357,0.864
